customer_id,customer_segment,region,account_type,state_province,contract_type,payment_method,internet_service,tech_support,num_addon_services,senior_citizen,has_partner,has_dependents,paperless_billing
C01616,Mid-Market,North,Monthly,MI,Month-to-month,Bank transfer,Fiber optic,Yes,5,0,No,No,Yes
C01617,Small Business,West,Monthly,AZ,Month-to-month,Electronic check,Fiber optic,Yes,1,1,No,No,Yes
C01618,Small Business,East,Annual,NY,Two year,Bank transfer,Fiber optic,Yes,0,0,Yes,Yes,No
C01619,Small Business,North,Annual,MI,One year,Bank transfer,DSL,Yes,4,0,Yes,No,Yes
C01620,Enterprise,West,Monthly,AZ,Month-to-month,Bank transfer,DSL,Yes,1,0,Yes,Yes,No
C01621,Mid-Market,South,Monthly,TX,Month-to-month,Electronic check,Fiber optic,No,1,0,No,Yes,Yes
C01622,Small Business,North,Monthly,IL,Month-to-month,Bank transfer,DSL,Yes,4,0,Yes,Yes,Yes
C01623,Small Business,West,Annual,CA,One year,Electronic check,None,No,5,0,Yes,No,No
C01624,Enterprise,North,Annual,MI,One year,Electronic check,DSL,No,5,0,No,No,No
C01625,Mid-Market,East,Monthly,VA,Month-to-month,Credit card,DSL,No,0,0,Yes,No,Yes
C01626,Mid-Market,West,Annual,OR,One year,Electronic check,DSL,Yes,1,0,No,No,Yes
C01627,Enterprise,East,Annual,VA,One year,Mailed check,Fiber optic,Yes,4,0,Yes,No,No
C01628,Mid-Market,East,Annual,MA,One year,Mailed check,Fiber optic,No,1,1,No,No,Yes
C01629,Mid-Market,South,Monthly,TX,Month-to-month,Electronic check,None,Yes,0,0,No,No,No
C01630,Small Business,North,Monthly,WI,Month-to-month,Bank transfer,DSL,No,3,0,Yes,No,Yes
C01631,Small Business,East,Monthly,NY,Month-to-month,Credit card,DSL,No,3,0,No,No,Yes
C01632,Enterprise,West,Monthly,OR,Month-to-month,Bank transfer,None,No,5,1,No,No,No
C01633,Mid-Market,North,Monthly,IL,Month-to-month,Mailed check,Fiber optic,Yes,2,0,Yes,Yes,No
C01634,Small Business,West,Monthly,WA,Month-to-month,Credit card,Fiber optic,Yes,4,0,No,No,Yes
C01635,Mid-Market,South,Monthly,TX,Month-to-month,Electronic check,DSL,No,3,0,No,No,No
C01636,Small Business,East,Annual,NY,One year,Electronic check,Fiber optic,No,5,0,No,No,Yes
C01637,Enterprise,North,Monthly,MN,Month-to-month,Credit card,DSL,No,2,0,No,Yes,Yes
C01638,Small Business,East,Annual,NY,One year,Mailed check,DSL,No,4,1,Yes,Yes,Yes
C01639,Enterprise,North,Monthly,IL,Month-to-month,Credit card,DSL,No,5,0,Yes,No,No
C01640,Mid-Market,South,Annual,NC,One year,Credit card,Fiber optic,No,5,0,Yes,No,Yes
C01641,Small Business,East,Monthly,PA,Month-to-month,Electronic check,DSL,No,2,0,Yes,No,Yes
C01642,Small Business,North,Annual,WI,One year,Mailed check,Fiber optic,Yes,3,0,Yes,No,No
C01643,Enterprise,South,Annual,TX,One year,Electronic check,DSL,Yes,3,0,Yes,No,Yes
C01644,Small Business,East,Monthly,NY,Month-to-month,Bank transfer,Fiber optic,No,0,0,Yes,No,Yes
C01645,Small Business,North,Annual,WI,One year,Bank transfer,DSL,No,1,0,No,Yes,Yes
C01646,Mid-Market,South,Monthly,NC,Month-to-month,Electronic check,DSL,Yes,4,0,Yes,Yes,No
C01647,Small Business,South,Annual,NC,One year,Electronic check,Fiber optic,No,0,1,No,No,Yes
C01648,Small Business,East,Monthly,PA,Month-to-month,Credit card,DSL,Yes,3,0,No,No,No
C01649,Small Business,West,Monthly,WA,Month-to-month,Electronic check,Fiber optic,Yes,2,0,No,No,Yes
C01650,Enterprise,West,Monthly,OR,Month-to-month,Bank transfer,Fiber optic,No,2,0,Yes,No,Yes
C01651,Small Business,North,Annual,IL,Two year,Bank transfer,DSL,Yes,5,0,No,Yes,No
C01652,Small Business,North,Monthly,IL,Month-to-month,Electronic check,DSL,No,1,0,No,No,Yes
C01653,Small Business,North,Annual,MI,One year,Credit card,Fiber optic,No,4,0,No,Yes,Yes
C01654,Small Business,East,Monthly,PA,Month-to-month,Electronic check,DSL,No,4,1,Yes,No,Yes
C01655,Small Business,North,Monthly,MN,Month-to-month,Electronic check,DSL,Yes,5,0,Yes,Yes,Yes
C01656,Small Business,North,Monthly,MI,Month-to-month,Bank transfer,DSL,No,4,0,No,No,Yes
C01657,Small Business,West,Annual,OR,Two year,Bank transfer,Fiber optic,Yes,3,0,Yes,No,No
C01658,Small Business,West,Annual,WA,One year,Bank transfer,Fiber optic,No,2,0,No,No,Yes
C01659,Enterprise,West,Monthly,CA,Month-to-month,Electronic check,None,Yes,4,0,No,Yes,Yes
C01660,Small Business,South,Annual,GA,One year,Credit card,Fiber optic,No,5,0,No,Yes,Yes
C01661,Small Business,East,Monthly,PA,Month-to-month,Credit card,Fiber optic,No,1,0,No,No,Yes
C01662,Enterprise,East,Monthly,NY,Month-to-month,Mailed check,DSL,Yes,2,1,No,Yes,Yes
C01663,Enterprise,North,Annual,WI,One year,Bank transfer,Fiber optic,Yes,2,0,No,Yes,No
C01664,Mid-Market,East,Monthly,VA,Month-to-month,Mailed check,DSL,Yes,0,0,No,No,Yes
C01665,Small Business,East,Monthly,PA,Month-to-month,Electronic check,Fiber optic,No,1,0,Yes,Yes,No
C01666,Small Business,South,Annual,GA,One year,Credit card,DSL,No,0,0,No,Yes,Yes
C01667,Small Business,West,Monthly,OR,Month-to-month,Bank transfer,None,No,4,1,No,No,Yes
C01668,Small Business,East,Annual,MA,Two year,Credit card,None,No,2,0,No,No,No
C01669,Small Business,East,Annual,NY,One year,Bank transfer,None,No,3,0,Yes,No,Yes
C01670,Mid-Market,East,Annual,MA,Two year,Credit card,DSL,No,0,0,Yes,No,No
C01671,Small Business,West,Annual,AZ,One year,Mailed check,Fiber optic,No,3,0,No,No,No
C01672,Mid-Market,East,Annual,MA,Two year,Electronic check,None,No,4,0,Yes,No,No
C01673,Small Business,South,Monthly,NC,Month-to-month,Mailed check,None,No,4,1,No,No,Yes
C01674,Small Business,West,Annual,AZ,One year,Credit card,DSL,No,4,0,No,Yes,Yes
C01675,Mid-Market,East,Annual,PA,One year,Credit card,Fiber optic,Yes,0,0,Yes,No,Yes
C01676,Enterprise,West,Annual,CA,Two year,Credit card,Fiber optic,Yes,3,0,Yes,No,No
C01677,Small Business,North,Monthly,MI,Month-to-month,Electronic check,DSL,Yes,2,0,No,No,Yes
C01678,Mid-Market,South,Annual,TX,One year,Mailed check,DSL,No,5,0,Yes,No,Yes
C01679,Small Business,West,Annual,OR,One year,Mailed check,Fiber optic,No,4,0,No,No,Yes
C01680,Small Business,East,Monthly,PA,Month-to-month,Mailed check,Fiber optic,Yes,5,0,No,No,Yes
C01681,Mid-Market,West,Annual,OR,Two year,Mailed check,DSL,Yes,0,0,No,No,Yes
C01682,Small Business,North,Monthly,IL,Month-to-month,Bank transfer,Fiber optic,No,2,1,Yes,No,Yes
C01683,Small Business,North,Monthly,IL,Month-to-month,Credit card,None,No,4,0,Yes,No,Yes
C01684,Mid-Market,West,Annual,OR,One year,Bank transfer,Fiber optic,No,0,0,No,No,No
C01685,Small Business,South,Monthly,TX,Month-to-month,Electronic check,Fiber optic,No,3,0,Yes,No,Yes
C01686,Small Business,East,Monthly,MA,Month-to-month,Bank transfer,Fiber optic,No,1,0,Yes,No,Yes
C01687,Small Business,South,Monthly,FL,Month-to-month,Credit card,DSL,Yes,0,0,No,Yes,Yes
C01688,Enterprise,South,Monthly,TX,Month-to-month,Bank transfer,DSL,Yes,3,0,Yes,Yes,Yes
C01689,Mid-Market,West,Annual,WA,One year,Credit card,Fiber optic,No,2,0,Yes,No,Yes
C01690,Small Business,North,Annual,IL,Two year,Credit card,Fiber optic,No,2,0,No,Yes,Yes
C01691,Small Business,West,Annual,CA,One year,Electronic check,Fiber optic,Yes,1,0,Yes,Yes,Yes
C01692,Mid-Market,West,Monthly,OR,Month-to-month,Credit card,Fiber optic,No,4,1,Yes,Yes,No
C01693,Small Business,East,Annual,MA,One year,Credit card,DSL,Yes,3,0,Yes,No,Yes
C01694,Mid-Market,South,Annual,GA,Two year,Electronic check,Fiber optic,Yes,4,0,No,No,Yes
C01695,Mid-Market,North,Annual,MI,One year,Electronic check,DSL,Yes,4,0,No,No,Yes
C01696,Small Business,East,Monthly,PA,Month-to-month,Credit card,Fiber optic,No,3,0,No,No,Yes
C01697,Small Business,South,Monthly,GA,Month-to-month,Electronic check,Fiber optic,No,0,0,No,No,Yes
C01698,Small Business,North,Annual,MI,Two year,Bank transfer,Fiber optic,No,0,0,Yes,No,Yes
C01699,Small Business,South,Annual,GA,Two year,Electronic check,Fiber optic,No,5,0,No,No,Yes
C01700,Small Business,West,Monthly,WA,Month-to-month,Credit card,Fiber optic,No,1,0,Yes,No,Yes
C01701,Enterprise,South,Annual,FL,Two year,Electronic check,Fiber optic,Yes,2,0,No,No,No
C01702,Small Business,North,Monthly,IL,Month-to-month,Credit card,Fiber optic,No,2,0,No,No,Yes
C01703,Mid-Market,East,Monthly,MA,Month-to-month,Credit card,None,Yes,5,0,Yes,Yes,Yes
C01704,Mid-Market,North,Annual,WI,One year,Bank transfer,Fiber optic,No,4,0,No,Yes,Yes
C01705,Small Business,West,Annual,WA,One year,Credit card,Fiber optic,Yes,2,0,No,No,Yes
C01706,Small Business,West,Monthly,OR,Month-to-month,Credit card,Fiber optic,Yes,4,0,Yes,No,No
C01707,Small Business,West,Annual,AZ,Two year,Electronic check,DSL,No,3,0,No,No,Yes
C01708,Mid-Market,West,Annual,WA,Two year,Credit card,None,Yes,3,0,No,Yes,Yes
C01709,Small Business,North,Monthly,MI,Month-to-month,Credit card,DSL,No,5,0,Yes,No,No
C01710,Mid-Market,North,Annual,WI,One year,Bank transfer,DSL,No,4,0,Yes,No,Yes
C01711,Enterprise,South,Annual,GA,One year,Credit card,DSL,No,0,0,No,No,Yes
C01712,Mid-Market,South,Annual,TX,One year,Bank transfer,Fiber optic,Yes,3,0,Yes,No,Yes
C01713,Enterprise,West,Annual,WA,Two year,Credit card,DSL,Yes,4,0,Yes,No,No
C01714,Mid-Market,East,Annual,MA,One year,Electronic check,DSL,Yes,0,0,No,No,Yes
C01715,Enterprise,East,Monthly,PA,Month-to-month,Electronic check,Fiber optic,No,2,0,No,No,No
C01716,Enterprise,West,Monthly,CA,Month-to-month,Electronic check,DSL,No,1,0,Yes,No,Yes
C01717,Mid-Market,East,Annual,NY,Two year,Credit card,Fiber optic,Yes,4,0,Yes,No,No
C01718,Enterprise,South,Annual,GA,Two year,Bank transfer,Fiber optic,No,0,1,No,No,Yes
C01719,Enterprise,South,Monthly,NC,Month-to-month,Bank transfer,DSL,No,3,1,No,Yes,Yes
C01720,Mid-Market,East,Monthly,NY,Month-to-month,Credit card,Fiber optic,No,0,0,No,No,Yes
C01721,Mid-Market,North,Annual,MN,One year,Electronic check,DSL,Yes,5,0,No,No,Yes
C01722,Mid-Market,East,Monthly,PA,Month-to-month,Bank transfer,None,No,1,0,Yes,Yes,Yes
C01723,Enterprise,East,Monthly,VA,Month-to-month,Electronic check,DSL,No,2,0,No,No,No
C01724,Small Business,East,Annual,VA,Two year,Credit card,Fiber optic,Yes,4,0,No,No,No
C01725,Enterprise,East,Annual,MA,Two year,Bank transfer,DSL,Yes,2,0,No,Yes,No
C01726,Mid-Market,West,Annual,WA,Two year,Credit card,DSL,Yes,0,0,Yes,No,No
C01727,Enterprise,West,Annual,AZ,One year,Electronic check,Fiber optic,No,5,0,Yes,Yes,Yes
C01728,Small Business,East,Monthly,PA,Month-to-month,Electronic check,Fiber optic,No,0,0,No,No,No
C01729,Mid-Market,South,Annual,GA,Two year,Credit card,DSL,No,2,0,No,No,Yes
C01730,Mid-Market,North,Monthly,MN,Month-to-month,Electronic check,None,Yes,0,0,No,No,No
C01731,Enterprise,West,Monthly,OR,Month-to-month,Bank transfer,Fiber optic,No,4,0,Yes,No,Yes
C01732,Enterprise,West,Annual,WA,Two year,Credit card,Fiber optic,Yes,1,0,No,Yes,Yes
C01733,Mid-Market,East,Annual,NY,One year,Electronic check,None,No,5,0,Yes,No,Yes
C01734,Mid-Market,West,Annual,WA,Two year,Electronic check,Fiber optic,Yes,1,1,No,Yes,No
C01735,Small Business,West,Monthly,CA,Month-to-month,Bank transfer,Fiber optic,No,4,0,No,No,No
C01736,Enterprise,West,Annual,AZ,Two year,Credit card,DSL,No,0,0,No,No,No
C01737,Small Business,East,Annual,NY,One year,Bank transfer,Fiber optic,No,0,0,Yes,Yes,Yes
C01738,Mid-Market,North,Annual,MN,One year,Credit card,Fiber optic,No,1,1,No,No,Yes
C01739,Mid-Market,North,Annual,MN,Two year,Electronic check,DSL,Yes,5,0,Yes,No,No
C01740,Small Business,North,Monthly,WI,Month-to-month,Credit card,DSL,No,5,0,No,No,Yes
C01741,Small Business,South,Annual,FL,One year,Credit card,DSL,No,3,0,No,Yes,Yes
C01742,Small Business,East,Annual,NY,One year,Credit card,Fiber optic,Yes,2,0,No,No,Yes
C01743,Enterprise,South,Annual,TX,One year,Bank transfer,DSL,No,1,0,No,Yes,Yes
C01744,Mid-Market,North,Annual,MI,Two year,Mailed check,DSL,Yes,1,0,No,No,No
C01745,Small Business,North,Annual,IL,One year,Bank transfer,DSL,Yes,2,0,Yes,No,Yes
C01746,Mid-Market,West,Monthly,WA,Month-to-month,Credit card,DSL,No,2,0,Yes,No,No
C01747,Small Business,West,Monthly,CA,Month-to-month,Credit card,DSL,Yes,4,0,No,No,No
C01748,Enterprise,South,Annual,TX,Two year,Bank transfer,DSL,Yes,1,0,No,No,Yes
C01749,Small Business,West,Annual,WA,Two year,Electronic check,DSL,Yes,0,0,No,No,Yes
C01750,Small Business,East,Annual,VA,Two year,Bank transfer,Fiber optic,No,3,0,Yes,No,Yes
C01751,Small Business,West,Monthly,OR,Month-to-month,Bank transfer,None,No,1,0,Yes,No,Yes
C01752,Mid-Market,West,Monthly,WA,Month-to-month,Electronic check,DSL,Yes,2,0,No,No,Yes
C01753,Small Business,East,Annual,VA,One year,Mailed check,Fiber optic,No,4,0,No,No,No
C01754,Mid-Market,South,Annual,GA,One year,Bank transfer,Fiber optic,No,5,1,No,Yes,Yes
C01755,Mid-Market,East,Monthly,MA,Month-to-month,Credit card,DSL,No,3,0,Yes,No,Yes
C01756,Small Business,South,Annual,GA,One year,Mailed check,Fiber optic,No,5,0,Yes,No,No
C01757,Small Business,South,Monthly,NC,Month-to-month,Electronic check,DSL,No,1,0,Yes,No,No
C01758,Small Business,East,Monthly,PA,Month-to-month,Electronic check,DSL,Yes,4,0,Yes,No,Yes
C01759,Enterprise,East,Monthly,MA,Month-to-month,Credit card,Fiber optic,Yes,5,0,No,Yes,Yes
C01760,Small Business,East,Monthly,PA,Month-to-month,Credit card,Fiber optic,No,1,0,Yes,Yes,Yes
C01761,Enterprise,South,Monthly,FL,Month-to-month,Credit card,DSL,Yes,4,0,Yes,No,Yes
C01762,Small Business,South,Annual,NC,Two year,Mailed check,Fiber optic,No,2,0,No,No,Yes
C01763,Small Business,North,Annual,MN,One year,Electronic check,DSL,Yes,5,0,Yes,No,Yes
C01764,Small Business,East,Annual,PA,Two year,Electronic check,Fiber optic,Yes,1,1,No,No,Yes
C01765,Small Business,East,Monthly,NY,Month-to-month,Bank transfer,Fiber optic,No,5,0,Yes,Yes,No
C01766,Mid-Market,West,Monthly,CA,Month-to-month,Electronic check,DSL,Yes,4,1,Yes,No,Yes
C01767,Mid-Market,East,Monthly,PA,Month-to-month,Bank transfer,Fiber optic,No,4,0,Yes,No,No
C01768,Small Business,South,Annual,NC,One year,Credit card,DSL,No,0,0,No,No,Yes
C01769,Mid-Market,North,Monthly,WI,Month-to-month,Mailed check,DSL,Yes,0,0,Yes,Yes,Yes
C01770,Mid-Market,North,Annual,MI,One year,Bank transfer,Fiber optic,Yes,3,0,No,No,Yes
C01771,Enterprise,South,Annual,GA,Two year,Electronic check,Fiber optic,Yes,2,0,No,No,No
C01772,Enterprise,South,Annual,GA,Two year,Electronic check,DSL,No,1,0,Yes,No,Yes
C01773,Mid-Market,South,Monthly,NC,Month-to-month,Electronic check,DSL,Yes,5,0,No,No,Yes
C01774,Enterprise,South,Annual,FL,One year,Mailed check,DSL,No,2,0,Yes,Yes,Yes
C01775,Mid-Market,West,Monthly,CA,Month-to-month,Bank transfer,DSL,Yes,2,0,Yes,No,No
C01776,Mid-Market,North,Monthly,IL,Month-to-month,Credit card,Fiber optic,Yes,1,0,No,Yes,Yes
C01777,Mid-Market,South,Annual,NC,One year,Electronic check,Fiber optic,Yes,5,0,Yes,No,Yes
C01778,Small Business,North,Annual,WI,One year,Mailed check,DSL,Yes,2,0,No,No,No
C01779,Mid-Market,South,Annual,TX,One year,Electronic check,DSL,Yes,1,0,No,Yes,Yes
C01780,Enterprise,East,Monthly,NY,Month-to-month,Bank transfer,DSL,No,4,0,Yes,No,Yes
C01781,Small Business,North,Annual,IL,Two year,Bank transfer,Fiber optic,Yes,0,1,Yes,Yes,Yes
C01782,Enterprise,South,Annual,FL,Two year,Electronic check,DSL,No,3,0,No,No,No
C01783,Enterprise,North,Monthly,IL,Month-to-month,Credit card,DSL,No,3,0,No,Yes,No
C01784,Small Business,West,Annual,WA,Two year,Electronic check,Fiber optic,No,1,0,Yes,No,Yes
C01785,Mid-Market,East,Monthly,VA,Month-to-month,Credit card,DSL,No,4,0,No,No,No
C01786,Enterprise,North,Annual,MN,One year,Mailed check,DSL,Yes,0,0,Yes,Yes,No
C01787,Enterprise,North,Annual,IL,Two year,Bank transfer,Fiber optic,No,5,0,No,No,Yes
C01788,Small Business,North,Annual,IL,Two year,Bank transfer,Fiber optic,Yes,5,1,Yes,Yes,Yes
C01789,Small Business,South,Annual,TX,Two year,Credit card,Fiber optic,No,1,0,No,No,Yes
C01790,Mid-Market,West,Monthly,CA,Month-to-month,Electronic check,None,Yes,2,0,No,Yes,Yes
C01791,Small Business,East,Annual,MA,Two year,Bank transfer,Fiber optic,No,1,0,No,No,Yes
C01792,Small Business,West,Annual,AZ,One year,Credit card,Fiber optic,No,3,0,No,Yes,No
C01793,Small Business,South,Monthly,GA,Month-to-month,Electronic check,Fiber optic,No,2,1,No,Yes,Yes
C01794,Small Business,South,Monthly,NC,Month-to-month,Credit card,Fiber optic,Yes,2,0,Yes,Yes,Yes
C01795,Mid-Market,South,Annual,TX,One year,Bank transfer,Fiber optic,No,5,1,Yes,No,Yes
C01796,Mid-Market,North,Annual,MI,One year,Bank transfer,DSL,No,3,0,No,No,Yes
C01797,Mid-Market,West,Annual,OR,One year,Electronic check,Fiber optic,No,5,0,Yes,No,Yes
C01798,Mid-Market,North,Annual,IL,Two year,Mailed check,Fiber optic,Yes,3,0,No,No,Yes
C01799,Small Business,South,Annual,FL,One year,Credit card,Fiber optic,Yes,2,0,Yes,Yes,Yes
C01800,Small Business,East,Monthly,MA,Month-to-month,Electronic check,Fiber optic,Yes,0,0,No,No,Yes
C01801,Small Business,North,Monthly,WI,Month-to-month,Electronic check,Fiber optic,No,0,0,No,No,Yes
C01802,Small Business,South,Annual,NC,One year,Bank transfer,DSL,Yes,3,0,No,No,No
C01803,Small Business,South,Annual,TX,One year,Credit card,DSL,No,3,0,Yes,No,Yes
C01804,Small Business,South,Annual,FL,One year,Credit card,DSL,No,3,0,No,No,Yes
C01805,Small Business,North,Annual,IL,One year,Electronic check,Fiber optic,No,5,0,No,Yes,Yes
C01806,Small Business,North,Annual,WI,One year,Bank transfer,DSL,No,0,0,No,No,Yes
C01807,Mid-Market,North,Annual,IL,One year,Bank transfer,DSL,No,3,0,No,Yes,Yes
C01808,Mid-Market,South,Annual,FL,Two year,Electronic check,Fiber optic,No,4,0,Yes,No,Yes
C01809,Enterprise,North,Monthly,MN,Month-to-month,Mailed check,Fiber optic,Yes,3,0,Yes,Yes,Yes
C01810,Mid-Market,West,Annual,OR,One year,Electronic check,DSL,No,1,0,Yes,No,No
C01811,Mid-Market,North,Annual,IL,One year,Electronic check,Fiber optic,No,2,0,No,No,Yes
C01812,Small Business,East,Monthly,NY,Month-to-month,Credit card,Fiber optic,No,0,1,No,No,No
C01813,Mid-Market,East,Annual,PA,One year,Bank transfer,DSL,No,1,0,Yes,No,No
C01814,Small Business,South,Annual,GA,One year,Electronic check,Fiber optic,No,4,0,No,No,No
C01815,Small Business,West,Annual,CA,One year,Credit card,None,No,3,0,Yes,No,Yes
C01816,Small Business,North,Annual,IL,One year,Electronic check,Fiber optic,No,5,0,No,No,No
C01817,Small Business,North,Monthly,MI,Month-to-month,Credit card,Fiber optic,No,4,0,No,No,Yes
C01818,Small Business,South,Monthly,TX,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,Yes,Yes,No
C01819,Mid-Market,North,Monthly,MN,Month-to-month,Mailed check,Fiber optic,Yes,4,0,Yes,No,Yes
C01820,Enterprise,South,Monthly,TX,Month-to-month,Credit card,DSL,No,4,1,No,No,No
C01821,Mid-Market,South,Annual,FL,One year,Bank transfer,DSL,No,1,1,No,No,No
C01822,Mid-Market,West,Annual,AZ,Two year,Credit card,None,Yes,0,0,Yes,Yes,No
C01823,Mid-Market,South,Annual,NC,One year,Electronic check,DSL,No,4,0,No,No,Yes
C01824,Small Business,West,Monthly,AZ,Month-to-month,Electronic check,Fiber optic,No,4,0,No,No,No
C01825,Mid-Market,West,Monthly,OR,Month-to-month,Mailed check,Fiber optic,No,0,0,Yes,No,Yes
C01826,Mid-Market,West,Monthly,WA,Month-to-month,Electronic check,Fiber optic,Yes,2,0,No,No,No
C01827,Small Business,North,Annual,MI,One year,Bank transfer,None,No,5,1,Yes,Yes,Yes
C01828,Small Business,West,Monthly,OR,Month-to-month,Electronic check,DSL,Yes,4,0,No,No,No
C01829,Enterprise,East,Annual,PA,One year,Bank transfer,Fiber optic,Yes,4,0,No,No,Yes
C01830,Mid-Market,West,Annual,AZ,One year,Electronic check,DSL,Yes,2,1,Yes,No,Yes
C01831,Mid-Market,South,Annual,TX,One year,Mailed check,DSL,Yes,0,0,No,No,Yes
C01832,Mid-Market,West,Monthly,AZ,Month-to-month,Bank transfer,Fiber optic,Yes,2,1,Yes,Yes,Yes
C01833,Small Business,East,Monthly,VA,Month-to-month,Electronic check,DSL,No,4,0,No,No,Yes
C01834,Mid-Market,North,Annual,MN,One year,Bank transfer,DSL,No,5,0,No,Yes,No
C01835,Small Business,South,Annual,FL,One year,Credit card,DSL,Yes,3,0,Yes,No,No
C01836,Small Business,North,Monthly,MN,Month-to-month,Electronic check,Fiber optic,No,0,0,No,No,No
C01837,Mid-Market,West,Annual,AZ,Two year,Electronic check,Fiber optic,No,3,1,Yes,Yes,No
C01838,Small Business,South,Annual,NC,One year,Bank transfer,Fiber optic,No,1,0,No,No,Yes
C01839,Mid-Market,North,Monthly,WI,Month-to-month,Bank transfer,DSL,No,3,0,No,No,Yes
C01840,Small Business,East,Monthly,VA,Month-to-month,Electronic check,None,Yes,2,0,No,No,Yes
C01841,Mid-Market,South,Monthly,TX,Month-to-month,Mailed check,DSL,No,3,0,No,Yes,Yes
C01842,Mid-Market,North,Monthly,MI,Month-to-month,Electronic check,Fiber optic,No,3,1,No,No,Yes
C01843,Mid-Market,West,Monthly,OR,Month-to-month,Electronic check,Fiber optic,No,3,1,Yes,No,No
C01844,Mid-Market,West,Annual,CA,One year,Credit card,DSL,No,0,0,Yes,No,Yes
C01845,Enterprise,East,Monthly,VA,Month-to-month,Electronic check,Fiber optic,No,5,1,No,No,No
C01846,Mid-Market,East,Annual,NY,Two year,Electronic check,DSL,No,3,0,Yes,No,Yes
C01847,Mid-Market,South,Annual,TX,Two year,Credit card,DSL,No,3,1,Yes,No,No
C01848,Mid-Market,East,Monthly,NY,Month-to-month,Electronic check,Fiber optic,No,2,0,Yes,Yes,Yes
C01849,Small Business,East,Monthly,PA,Month-to-month,Electronic check,Fiber optic,Yes,0,0,No,Yes,No
C01850,Small Business,North,Annual,IL,One year,Bank transfer,Fiber optic,Yes,3,0,No,No,Yes
C01851,Small Business,North,Annual,MN,Two year,Credit card,Fiber optic,Yes,2,0,Yes,No,Yes
C01852,Small Business,South,Annual,FL,Two year,Bank transfer,DSL,Yes,5,1,Yes,No,Yes
C01853,Small Business,South,Monthly,FL,Month-to-month,Credit card,Fiber optic,Yes,3,0,No,Yes,Yes
C01854,Small Business,North,Monthly,MI,Month-to-month,Credit card,Fiber optic,No,2,1,Yes,Yes,Yes
C01855,Mid-Market,North,Monthly,MI,Month-to-month,Electronic check,Fiber optic,Yes,0,0,No,No,Yes
C01856,Small Business,West,Annual,OR,Two year,Bank transfer,Fiber optic,Yes,3,0,No,Yes,Yes
C01857,Enterprise,South,Annual,GA,One year,Electronic check,DSL,Yes,5,0,No,No,No
C01858,Small Business,East,Annual,MA,One year,Electronic check,DSL,No,2,0,Yes,No,Yes
C01859,Mid-Market,East,Annual,NY,One year,Bank transfer,DSL,No,3,1,No,Yes,Yes
C01860,Small Business,East,Monthly,NY,Month-to-month,Bank transfer,DSL,No,0,0,No,No,No
C01861,Mid-Market,East,Annual,PA,One year,Credit card,Fiber optic,No,2,0,Yes,No,Yes
C01862,Small Business,South,Monthly,NC,Month-to-month,Electronic check,DSL,No,4,0,No,No,No
C01863,Mid-Market,West,Annual,AZ,One year,Electronic check,Fiber optic,No,2,1,Yes,Yes,Yes
C01864,Small Business,South,Annual,NC,One year,Credit card,None,No,5,1,No,No,Yes
C01865,Enterprise,West,Annual,OR,One year,Bank transfer,Fiber optic,Yes,2,1,No,No,Yes
C01866,Small Business,South,Monthly,TX,Month-to-month,Credit card,Fiber optic,No,4,0,Yes,No,Yes
C01867,Mid-Market,North,Annual,MN,Two year,Electronic check,Fiber optic,Yes,3,1,Yes,Yes,Yes
C01868,Small Business,West,Annual,WA,One year,Electronic check,DSL,No,5,0,Yes,Yes,No
C01869,Mid-Market,North,Monthly,IL,Month-to-month,Credit card,Fiber optic,Yes,3,1,Yes,No,Yes
C01870,Mid-Market,West,Monthly,OR,Month-to-month,Bank transfer,None,Yes,2,0,No,No,No
C01871,Small Business,North,Annual,IL,One year,Electronic check,Fiber optic,Yes,2,0,Yes,No,Yes
C01872,Small Business,North,Monthly,IL,Month-to-month,Electronic check,DSL,No,3,0,No,No,Yes
C01873,Small Business,East,Monthly,VA,Month-to-month,Electronic check,DSL,No,5,0,Yes,No,No
C01874,Small Business,West,Monthly,CA,Month-to-month,Electronic check,Fiber optic,Yes,1,0,No,No,No
C01875,Enterprise,South,Monthly,NC,Month-to-month,Credit card,Fiber optic,No,5,0,No,Yes,Yes
C01876,Small Business,North,Monthly,MN,Month-to-month,Electronic check,Fiber optic,Yes,5,0,No,Yes,Yes
C01877,Small Business,North,Annual,MN,One year,Bank transfer,DSL,No,4,1,No,Yes,Yes
C01878,Enterprise,West,Monthly,AZ,Month-to-month,Bank transfer,DSL,Yes,3,0,No,No,Yes
C01879,Small Business,East,Annual,MA,One year,Mailed check,Fiber optic,Yes,5,0,No,Yes,No
C01880,Small Business,North,Monthly,IL,Month-to-month,Mailed check,Fiber optic,No,1,0,No,No,Yes
C01881,Mid-Market,South,Monthly,TX,Month-to-month,Electronic check,Fiber optic,No,3,0,Yes,No,No
C01882,Enterprise,South,Monthly,FL,Month-to-month,Electronic check,Fiber optic,No,4,0,Yes,No,Yes
C01883,Mid-Market,North,Annual,MN,One year,Electronic check,DSL,No,4,0,Yes,No,Yes
C01884,Mid-Market,West,Annual,CA,Two year,Bank transfer,Fiber optic,No,3,0,No,Yes,Yes
C01885,Enterprise,East,Monthly,MA,Month-to-month,Electronic check,Fiber optic,Yes,2,0,No,No,Yes
C01886,Small Business,North,Monthly,MI,Month-to-month,Credit card,DSL,Yes,5,0,No,No,Yes
