customer_id,subscription_id,subscription_start_date,subscription_end_date,subscription_cost,monthly_charges,num_support_calls,support_calls_per_day,referral_code,avg_monthly_transactions,avg_transactions_per_day,tenure_days,was_referred,churned
C01752,S01752,2022-06-10,2022-10-07,46,46.24,2,0.0168,,28,0.9333,119,0,1
C01753,S01753,2022-11-22,2024-03-10,89,89.38,2,0.0042,REF770,27,0.9,474,1,1
C01754,S01754,2020-09-13,2025-02-26,113,112.7,1,0.0006,REF528,26,0.8667,1627,1,1
C01755,S01755,2022-07-26,2023-08-12,83,82.99,2,0.0052,,30,1.0,382,0,1
C01756,S01756,2020-06-09,2023-12-03,134,134.49,2,0.0016,,18,0.6,1272,0,1
C01757,S01757,2022-06-18,2023-04-30,88,87.86,1,0.0032,REF749,40,1.3333,316,1,1
C01758,S01758,2021-07-18,,101,100.88,0,0.0,,34,1.1333,866,0,0
C01759,S01759,2020-06-13,,105,105.03,0,0.0,,56,1.8667,1116,0,0
C01760,S01760,2023-04-21,2026-02-19,108,108.09,2,0.0019,,16,0.5333,1035,0,1
C01761,S01761,2020-09-30,2024-09-20,72,71.67,2,0.0014,,25,0.8333,1451,0,1
C01762,S01762,2023-03-22,,110,110.49,0,0.0,,22,0.7333,502,0,0
C01763,S01763,2021-07-01,2025-03-14,86,85.98,0,0.0,,42,1.4,1352,0,1
C01764,S01764,2022-10-23,,67,67.33,1,0.0013,,21,0.7,762,0,0
C01765,S01765,2022-11-26,2025-03-09,118,117.99,1,0.0012,,30,1.0,834,0,1
C01766,S01766,2021-09-30,2023-06-08,108,108.36,0,0.0,,21,0.7,616,0,1
C01767,S01767,2022-09-27,2027-08-26,97,97.49,4,0.0022,,22,0.7333,1794,0,1
C01768,S01768,2021-10-24,2025-11-26,93,93.0,1,0.0007,REF971,21,0.7,1494,1,1
C01769,S01769,2022-06-28,2024-11-09,42,41.5,2,0.0023,,46,1.5333,865,0,1
C01770,S01770,2020-12-04,2024-08-18,80,80.35,1,0.0007,REF722,38,1.2667,1353,1,1
C01771,S01771,2021-09-29,2026-04-09,93,92.65,1,0.0006,,24,0.8,1653,0,1
C01772,S01772,2020-07-24,2022-01-28,67,66.57,1,0.0018,,45,1.5,553,0,1
C01773,S01773,2021-09-15,2023-06-04,80,79.83,1,0.0016,,20,0.6667,627,0,1
C01774,S01774,2020-01-24,2023-11-10,79,79.14,4,0.0029,REF420,35,1.1667,1386,1,1
C01775,S01775,2021-09-06,2023-03-13,69,68.54,1,0.0018,,33,1.1,553,0,1
C01776,S01776,2023-07-14,2024-02-22,85,84.76,2,0.009,REF107,40,1.3333,223,1,1
C01777,S01777,2021-06-26,2024-06-25,113,112.95,1,0.0009,,40,1.3333,1095,0,1
C01778,S01778,2022-01-14,,66,66.32,4,0.0097,REF889,27,0.9,412,1,0
C01779,S01779,2023-07-08,,71,70.8,1,0.0009,REF115,34,1.1333,1080,1,0
C01780,S01780,2020-01-05,2020-09-06,76,75.67,4,0.0163,REF557,51,1.7,245,1,1
C01781,S01781,2022-10-02,,67,66.71,1,0.0011,,11,0.3667,892,0,0
C01782,S01782,2022-03-04,,94,93.72,0,0.0,,57,1.9,474,0,0
C01783,S01783,2021-05-29,2024-02-02,109,108.82,3,0.0031,,34,1.1333,979,0,1
C01784,S01784,2021-01-22,2022-04-20,108,107.53,0,0.0,,24,0.8,453,0,1
C01785,S01785,2022-06-08,2023-10-18,91,91.31,3,0.006,REF160,25,0.8333,497,1,1
C01786,S01786,2021-10-03,,58,57.74,3,0.0018,,33,1.1,1626,0,0
C01787,S01787,2021-08-15,2026-06-18,104,103.91,4,0.0023,,44,1.4667,1768,0,1
C01788,S01788,2022-10-05,,125,125.41,0,0.0,,26,0.8667,629,0,0
C01789,S01789,2021-08-22,2024-11-17,54,54.0,4,0.0034,,21,0.7,1183,0,1
C01790,S01790,2023-04-29,,49,49.19,1,0.0015,,30,1.0,678,0,0
C01791,S01791,2021-03-03,,102,102.25,2,0.0056,REF890,36,1.2,356,1,0
C01792,S01792,2022-11-16,,81,81.29,1,0.0043,,42,1.4,233,0,0
C01793,S01793,2022-04-24,2026-09-19,102,101.77,2,0.0012,,32,1.0667,1609,0,1
C01794,S01794,2023-09-06,2024-02-27,101,101.03,1,0.0057,,24,0.8,174,0,1
C01795,S01795,2021-08-23,2024-02-25,85,85.23,2,0.0022,,16,0.5333,916,0,1
C01796,S01796,2020-12-18,2022-03-04,83,82.89,2,0.0045,,34,1.1333,441,0,1
C01797,S01797,2021-08-20,2025-06-03,99,98.62,0,0.0,,34,1.1333,1383,0,1
C01798,S01798,2022-09-19,2023-07-10,106,106.16,1,0.0034,,35,1.1667,294,0,1
C01799,S01799,2021-10-06,,106,105.72,1,0.0009,,15,0.5,1063,0,0
C01800,S01800,2023-08-27,2025-06-16,92,92.38,2,0.003,,29,0.9667,659,0,1
C01801,S01801,2020-08-21,2023-04-14,87,87.16,2,0.0021,REF128,34,1.1333,966,1,1
C01802,S01802,2021-04-07,2022-04-25,86,86.12,1,0.0026,,14,0.4667,383,0,1
C01803,S01803,2024-01-14,,63,62.68,3,0.0114,,29,0.9667,263,0,0
C01804,S01804,2023-04-14,2024-04-18,81,81.01,3,0.0081,,16,0.5333,370,0,1
C01805,S01805,2020-04-25,2023-03-24,96,95.76,2,0.0019,,21,0.7,1063,0,1
C01806,S01806,2023-11-11,,84,84.5,2,0.0017,,16,0.5333,1186,0,0
C01807,S01807,2021-09-30,,92,92.43,1,0.0006,REF714,28,0.9333,1633,1,0
C01808,S01808,2022-08-23,,115,114.89,5,0.0029,,28,0.9333,1699,0,0
C01809,S01809,2020-01-26,2023-10-26,127,126.92,1,0.0007,,43,1.4333,1369,0,1
C01810,S01810,2020-09-03,2020-11-23,67,67.22,1,0.0123,REF794,36,1.2,81,1,1
C01811,S01811,2022-11-13,2026-05-20,86,86.22,1,0.0008,,39,1.3,1284,0,1
C01812,S01812,2021-01-26,2024-08-05,80,80.34,1,0.0008,,17,0.5667,1287,0,1
C01813,S01813,2020-06-25,2024-01-04,47,46.86,0,0.0,REF758,32,1.0667,1288,1,1
C01814,S01814,2022-10-16,2026-02-04,80,79.62,1,0.0008,,13,0.4333,1207,0,1
C01815,S01815,2020-11-21,2024-04-30,69,69.44,0,0.0,REF591,21,0.7,1256,1,1
C01816,S01816,2023-07-23,2026-07-04,86,86.18,6,0.0056,,22,0.7333,1077,0,1
C01817,S01817,2020-09-25,2023-11-06,87,86.8,3,0.0026,REF631,15,0.5,1137,1,1
C01818,S01818,2020-02-05,2023-07-23,89,88.87,5,0.004,REF553,26,0.8667,1264,1,1
C01819,S01819,2021-08-08,,97,97.4,2,0.0148,,30,1.0,135,0,0
C01820,S01820,2021-05-04,2023-12-05,100,100.17,3,0.0032,REF780,41,1.3667,945,1,1
C01821,S01821,2022-08-15,,73,73.47,0,0.0,,41,1.3667,282,0,0
C01822,S01822,2020-12-16,,33,33.22,3,0.0018,REF176,28,0.9333,1672,1,0
C01823,S01823,2024-01-11,2028-11-27,102,101.55,3,0.0017,,36,1.2,1782,0,1
C01824,S01824,2021-09-25,2022-08-26,116,115.66,0,0.0,,34,1.1333,335,0,1
C01825,S01825,2022-11-29,2027-04-28,63,63.42,1,0.0006,,40,1.3333,1611,0,1
C01826,S01826,2023-02-26,,99,99.04,1,0.0011,,29,0.9667,883,0,0
C01827,S01827,2023-08-19,,57,57.06,2,0.0016,,16,0.5333,1229,0,0
C01828,S01828,2022-01-24,,74,74.14,0,0.0,,18,0.6,1196,0,0
C01829,S01829,2020-12-07,,134,133.91,0,0.0,,29,0.9667,264,0,0
C01830,S01830,2022-02-16,,79,78.99,3,0.0018,REF900,36,1.2,1641,1,0
C01831,S01831,2021-09-30,2024-12-17,65,64.52,1,0.0009,REF796,35,1.1667,1174,1,1
C01832,S01832,2022-07-02,2024-12-26,96,96.36,2,0.0022,,30,1.0,908,0,1
C01833,S01833,2020-12-20,2024-01-23,100,99.99,2,0.0018,,11,0.3667,1129,0,1
C01834,S01834,2022-02-12,2026-12-07,79,79.27,1,0.0006,,26,0.8667,1759,0,1
C01835,S01835,2023-12-07,,73,73.01,0,0.0,REF970,35,1.1667,1186,1,0
C01836,S01836,2022-10-29,2026-02-12,97,96.51,2,0.0017,REF183,27,0.9,1202,1,1
C01837,S01837,2023-12-07,2028-04-09,75,75.24,1,0.0006,REF288,35,1.1667,1585,1,1
C01838,S01838,2020-06-09,,106,106.35,3,0.0024,REF299,50,1.6667,1276,1,0
C01839,S01839,2022-09-07,2023-07-12,56,55.82,5,0.0162,,32,1.0667,308,0,1
C01840,S01840,2020-02-04,,51,51.07,3,0.002,,7,0.2333,1483,0,0
C01841,S01841,2020-10-31,,56,55.92,2,0.0012,,22,0.7333,1625,0,0
C01842,S01842,2023-05-25,2027-01-21,83,82.6,1,0.0007,,31,1.0333,1337,0,1
C01843,S01843,2020-05-31,,120,120.26,2,0.0062,,31,1.0333,325,0,0
C01844,S01844,2021-12-19,,85,84.71,1,0.001,,30,1.0,969,0,0
C01845,S01845,2020-04-14,2020-09-15,127,126.92,3,0.0195,,39,1.3,154,0,1
C01846,S01846,2021-03-23,2025-01-25,58,58.32,3,0.0021,,23,0.7667,1404,0,1
C01847,S01847,2020-07-04,,65,64.68,3,0.0017,,34,1.1333,1725,0,0
C01848,S01848,2021-11-12,2022-03-14,100,100.44,4,0.0328,,40,1.3333,122,0,1
C01849,S01849,2022-08-22,2023-04-28,97,97.45,4,0.0161,,36,1.2,249,0,1
C01850,S01850,2022-09-02,,87,86.71,0,0.0,,38,1.2667,1683,0,0
C01851,S01851,2023-10-30,2027-10-20,86,85.74,3,0.0021,,14,0.4667,1451,0,1
C01852,S01852,2020-07-01,,72,72.4,0,0.0,,24,0.8,1492,0,0
C01853,S01853,2021-08-23,2022-10-19,126,126.03,3,0.0071,,19,0.6333,422,0,1
C01854,S01854,2022-02-24,2025-05-08,87,87.4,1,0.0009,,27,0.9,1169,0,1
C01855,S01855,2020-05-09,,86,86.5,0,0.0,,30,1.0,1502,0,0
C01856,S01856,2020-06-15,,101,100.84,0,0.0,,22,0.7333,179,0,0
C01857,S01857,2021-04-10,2022-10-15,108,108.19,1,0.0018,,52,1.7333,553,0,1
C01858,S01858,2023-07-13,2025-02-05,62,61.76,1,0.0017,REF470,23,0.7667,573,1,1
C01859,S01859,2022-05-29,2025-02-24,100,100.19,1,0.001,,30,1.0,1002,0,1
C01860,S01860,2022-04-23,,48,47.54,2,0.004,,27,0.9,501,0,0
C01861,S01861,2022-04-06,,114,113.65,1,0.0015,,36,1.2,654,0,0
C01862,S01862,2023-05-01,2024-09-19,59,58.56,5,0.0099,,27,0.9,507,0,1
C01863,S01863,2022-03-28,2022-09-14,93,93.33,2,0.0118,,41,1.3667,170,0,1
C01864,S01864,2022-12-17,2026-04-29,95,94.51,1,0.0008,,12,0.4,1229,0,1
C01865,S01865,2021-04-09,2024-06-23,106,106.16,4,0.0034,,43,1.4333,1171,0,1
C01866,S01866,2023-05-07,2027-09-07,111,110.74,2,0.0013,REF836,21,0.7,1584,1,1
C01867,S01867,2020-02-18,,83,82.73,4,0.0038,REF807,29,0.9667,1062,1,0
C01868,S01868,2021-05-27,2024-10-24,79,78.74,1,0.0008,REF722,28,0.9333,1246,1,1
C01869,S01869,2021-01-10,2022-11-26,121,121.01,2,0.0029,,39,1.3,685,0,1
C01870,S01870,2020-07-28,2022-08-03,63,62.56,0,0.0,,24,0.8,736,0,1
C01871,S01871,2022-03-16,2024-05-01,109,109.24,2,0.0026,,35,1.1667,777,0,1
C01872,S01872,2023-08-30,2028-06-10,83,82.68,3,0.0017,,11,0.3667,1746,0,1
C01873,S01873,2020-08-31,2023-01-30,86,85.99,3,0.0034,,27,0.9,882,0,1
C01874,S01874,2023-08-19,2027-11-26,103,102.77,3,0.0019,,15,0.5,1560,0,1
C01875,S01875,2023-07-09,2025-03-17,113,112.65,2,0.0032,REF456,35,1.1667,617,1,1
C01876,S01876,2023-08-17,2027-01-20,106,105.78,2,0.0016,,22,0.7333,1252,0,1
C01877,S01877,2020-01-10,,63,63.38,4,0.0075,REF183,21,0.7,536,1,0
C01878,S01878,2024-01-23,2026-02-12,97,96.76,1,0.0013,REF724,17,0.5667,751,1,1
C01879,S01879,2021-10-03,,116,115.54,0,0.0,,29,0.9667,1554,0,0
C01880,S01880,2022-06-13,2025-11-13,81,80.8,1,0.0008,,28,0.9333,1249,0,1
C01881,S01881,2021-04-02,2023-09-25,118,118.37,1,0.0011,,28,0.9333,906,0,1
C01882,S01882,2022-02-07,,108,107.9,1,0.0013,,40,1.3333,769,0,0
C01883,S01883,2022-04-05,2026-03-26,90,90.21,0,0.0,REF166,26,0.8667,1451,1,1
C01884,S01884,2023-04-10,,114,113.64,1,0.003,REF283,17,0.5667,330,1,0
C01885,S01885,2021-05-27,2025-08-10,106,105.7,5,0.0033,,25,0.8333,1536,0,1
C01886,S01886,2020-06-14,2023-07-25,95,95.2,0,0.0,,28,0.9333,1136,0,1
C01887,S01887,2022-05-29,2024-02-20,83,82.98,4,0.0063,REF465,49,1.6333,632,1,1
C01888,S01888,2023-03-20,2026-09-14,118,117.74,0,0.0,,45,1.5,1274,0,1
C01889,S01889,2020-01-24,,88,87.76,1,0.0006,,45,1.5,1784,0,0
C01890,S01890,2023-05-03,,80,80.44,4,0.006,,30,1.0,667,0,0
C01891,S01891,2023-04-20,2025-05-03,76,75.66,4,0.0054,,28,0.9333,744,0,1
C01892,S01892,2022-05-15,,89,88.78,0,0.0,,25,0.8333,1676,0,0
C01893,S01893,2023-11-23,2025-09-12,124,123.73,2,0.003,,31,1.0333,659,0,1
C01894,S01894,2021-08-04,,77,76.51,1,0.0006,,29,0.9667,1546,0,0
C01895,S01895,2020-07-19,,82,82.13,2,0.0012,,40,1.3333,1625,0,0
C01896,S01896,2022-09-11,2025-08-20,90,90.25,2,0.0019,,38,1.2667,1074,0,1
C01897,S01897,2022-07-03,2023-01-21,67,66.74,0,0.0,REF798,35,1.1667,202,1,1
C01898,S01898,2023-10-04,,88,88.13,0,0.0,,5,0.1667,164,0,0
C01899,S01899,2020-12-02,,88,88.38,0,0.0,REF642,22,0.7333,548,1,0
C01900,S01900,2020-08-24,2020-11-21,39,39.05,2,0.0225,,20,0.6667,89,0,1
C01901,S01901,2022-10-15,,126,126.16,0,0.0,,33,1.1,1387,0,0
C01902,S01902,2021-04-11,2024-06-27,95,95.2,2,0.0017,,28,0.9333,1173,0,1
C01903,S01903,2020-10-04,2023-02-02,72,72.04,1,0.0012,REF193,5,0.1667,851,1,1
C01904,S01904,2022-10-04,2026-10-19,84,83.63,0,0.0,,36,1.2,1476,0,1
C01905,S01905,2020-10-05,,98,98.02,2,0.0068,,32,1.0667,292,0,0
C01906,S01906,2023-06-03,,83,82.83,2,0.0022,REF321,17,0.5667,930,1,0
C01907,S01907,2021-04-11,,80,80.14,3,0.0046,,41,1.3667,648,0,0
C01908,S01908,2022-09-05,,78,77.51,2,0.02,REF863,54,1.8,100,1,0
C01909,S01909,2022-05-15,2024-10-23,102,102.5,5,0.0056,,20,0.6667,892,0,1
C01910,S01910,2022-06-05,2023-04-13,102,101.78,2,0.0064,,41,1.3667,312,0,1
C01911,S01911,2021-04-01,2021-08-18,88,87.58,0,0.0,,33,1.1,139,0,1
C01912,S01912,2020-05-08,2021-07-09,68,67.96,2,0.0047,REF626,18,0.6,427,1,1
C01913,S01913,2022-08-17,,91,90.7,3,0.0075,REF691,37,1.2333,398,1,0
C01914,S01914,2021-10-12,2024-12-07,52,51.61,0,0.0,,8,0.2667,1152,0,1
C01915,S01915,2024-01-05,2027-12-14,128,127.87,3,0.0021,REF423,21,0.7,1439,1,1
C01916,S01916,2023-08-28,,97,96.63,7,0.0077,REF832,18,0.6,905,1,0
C01917,S01917,2020-04-21,,45,45.17,0,0.0,,33,1.1,1175,0,0
C01918,S01918,2021-06-26,2022-02-18,80,79.82,1,0.0042,REF629,34,1.1333,237,1,1
C01919,S01919,2021-09-15,2025-08-13,73,73.35,1,0.0007,,40,1.3333,1428,0,1
C01920,S01920,2021-07-25,2024-02-12,97,96.63,5,0.0054,,41,1.3667,932,0,1
C01921,S01921,2022-12-21,2025-03-05,69,69.27,3,0.0037,REF172,24,0.8,805,1,1
C01922,S01922,2021-06-20,2025-10-09,90,89.53,1,0.0006,REF752,37,1.2333,1572,1,1
C01923,S01923,2020-08-17,2022-04-15,68,67.62,2,0.0033,,19,0.6333,606,0,1
C01924,S01924,2021-06-28,2023-09-30,83,82.89,3,0.0036,,32,1.0667,824,0,1
C01925,S01925,2023-03-26,2027-10-22,99,98.65,1,0.0006,,26,0.8667,1671,0,1
C01926,S01926,2021-08-30,2022-07-16,69,69.48,1,0.0031,,25,0.8333,320,0,1
C01927,S01927,2021-03-04,2023-10-28,100,99.83,1,0.001,,33,1.1,968,0,1
C01928,S01928,2023-03-06,,76,75.86,3,0.0028,,35,1.1667,1065,0,0
C01929,S01929,2020-04-08,2023-10-08,68,67.52,1,0.0008,,18,0.6,1278,0,1
C01930,S01930,2021-11-13,2026-06-17,76,75.83,1,0.0006,,43,1.4333,1677,0,1
C01931,S01931,2020-06-03,,93,93.11,3,0.0046,REF359,30,1.0,658,1,0
C01932,S01932,2022-06-29,2023-03-17,69,69.05,2,0.0077,REF858,14,0.4667,261,1,1
C01933,S01933,2023-09-11,2025-10-04,61,61.21,0,0.0,,29,0.9667,754,0,1
C01934,S01934,2021-10-25,2022-09-22,93,92.8,1,0.003,,16,0.5333,332,0,1
C01935,S01935,2024-01-12,2027-08-30,95,95.19,2,0.0015,REF673,38,1.2667,1326,1,1
C01936,S01936,2023-08-03,2026-06-14,95,95.05,1,0.001,,30,1.0,1046,0,1
C01937,S01937,2022-12-27,2026-10-04,108,107.6,1,0.0007,,4,0.1333,1377,0,1
C01938,S01938,2020-09-25,2022-07-08,89,88.79,0,0.0,,35,1.1667,651,0,1
C01939,S01939,2020-02-19,,63,63.22,0,0.0,REF276,34,1.1333,1720,1,0
C01940,S01940,2020-07-03,,71,71.06,3,0.0019,,12,0.4,1618,0,0
C01941,S01941,2021-06-06,,40,40.33,2,0.0012,REF126,31,1.0333,1653,1,0
C01942,S01942,2021-09-03,2025-03-26,118,117.61,1,0.0008,REF176,12,0.4,1300,1,1
C01943,S01943,2020-11-11,,63,63.43,0,0.0,REF321,33,1.1,385,1,0
C01944,S01944,2024-01-01,,80,80.27,2,0.0063,REF206,26,0.8667,315,1,0
C01945,S01945,2023-01-19,2027-10-10,112,112.02,1,0.0006,,10,0.3333,1725,0,1
C01946,S01946,2022-11-15,2027-03-09,121,120.62,3,0.0019,REF691,57,1.9,1575,1,1
C01947,S01947,2022-09-03,2027-01-12,92,92.11,1,0.0006,,10,0.3333,1592,0,1
C01948,S01948,2022-07-13,2025-10-02,96,96.17,0,0.0,REF248,16,0.5333,1177,1,1
C01949,S01949,2023-08-15,2027-11-12,70,70.42,4,0.0026,,35,1.1667,1550,0,1
C01950,S01950,2021-08-08,2024-02-12,103,103.34,0,0.0,,18,0.6,918,0,1
C01951,S01951,2020-07-29,2021-07-06,95,95.18,4,0.0117,,28,0.9333,342,0,1
C01952,S01952,2021-03-18,2022-08-06,40,39.59,4,0.0079,REF501,40,1.3333,506,1,1
C01953,S01953,2020-12-09,,83,82.88,3,0.0019,,50,1.6667,1541,0,0
C01954,S01954,2023-12-05,,71,71.06,1,0.0008,,34,1.1333,1190,0,0
C01955,S01955,2022-04-30,,55,54.9,1,0.0006,,11,0.3667,1795,0,0
C01956,S01956,2021-10-02,,98,97.61,2,0.0012,,35,1.1667,1623,0,0
C01957,S01957,2020-02-08,2023-11-20,76,75.86,3,0.0022,,42,1.4,1381,0,1
C01958,S01958,2022-12-02,2023-04-07,94,94.11,2,0.0159,,35,1.1667,126,0,1
C01959,S01959,2022-08-27,2023-09-13,115,114.75,0,0.0,,39,1.3,382,0,1
C01960,S01960,2023-04-30,2025-04-11,83,83.02,1,0.0014,REF391,27,0.9,712,1,1
C01961,S01961,2020-07-15,2020-11-14,141,141.04,3,0.0246,REF691,30,1.0,122,1,1
C01962,S01962,2022-09-13,2027-04-28,108,107.97,1,0.0006,,30,1.0,1688,0,1
C01963,S01963,2021-06-26,2022-09-25,95,95.28,3,0.0066,,26,0.8667,456,0,1
C01964,S01964,2020-12-14,2022-12-10,66,66.05,1,0.0014,,27,0.9,726,0,1
C01965,S01965,2020-12-01,,76,76.38,1,0.0008,,27,0.9,1233,0,0
C01966,S01966,2021-03-07,2021-07-07,92,91.59,2,0.0164,,18,0.6,122,0,1
C01967,S01967,2023-01-04,2026-03-16,87,86.61,1,0.0009,REF125,19,0.6333,1167,1,1
C01968,S01968,2020-02-04,2020-09-27,97,97.4,1,0.0042,,22,0.7333,236,0,1
C01969,S01969,2023-11-22,2028-05-09,73,72.85,3,0.0018,REF461,27,0.9,1630,1,1
C01970,S01970,2023-12-25,,63,63.31,1,0.0008,,24,0.8,1261,0,0
C01971,S01971,2023-12-22,2025-09-26,75,75.14,3,0.0047,REF848,39,1.3,644,1,1
C01972,S01972,2023-06-05,,107,107.07,2,0.0016,,24,0.8,1278,0,0
C01973,S01973,2021-04-30,,53,53.08,2,0.0033,REF321,29,0.9667,606,1,0
C01974,S01974,2021-08-29,,88,88.26,0,0.0,,36,1.2,260,0,0
C01975,S01975,2020-07-09,,65,64.93,1,0.0132,,26,0.8667,76,0,0
C01976,S01976,2023-08-31,2024-11-14,99,99.12,5,0.0113,,18,0.6,441,0,1
C01977,S01977,2023-03-01,2026-09-12,95,95.43,3,0.0023,,8,0.2667,1291,0,1
C01978,S01978,2020-08-18,2023-06-25,76,75.98,1,0.001,REF863,20,0.6667,1041,1,1
C01979,S01979,2024-01-25,2025-07-13,90,90.19,2,0.0037,REF254,24,0.8,535,1,1
C01980,S01980,2020-03-04,,79,79.12,1,0.0008,,26,0.8667,1254,0,0
C01981,S01981,2023-02-25,2025-03-01,101,101.31,1,0.0014,,30,1.0,735,0,1
C01982,S01982,2020-07-21,2021-06-18,87,86.77,0,0.0,REF741,23,0.7667,332,1,1
C01983,S01983,2023-01-29,,91,91.02,1,0.0008,,18,0.6,1241,0,0
C01984,S01984,2023-08-18,2025-12-19,105,105.3,2,0.0023,,27,0.9,854,0,1
C01985,S01985,2023-11-26,2027-03-26,71,70.95,2,0.0016,,9,0.3,1216,0,1
C01986,S01986,2020-08-28,2023-07-01,25,25.0,2,0.0019,REF353,28,0.9333,1037,1,1
C01987,S01987,2020-09-03,,57,56.92,3,0.0127,,20,0.6667,236,0,0
C01988,S01988,2020-04-12,2020-09-05,77,77.23,3,0.0205,,30,1.0,146,0,1
C01989,S01989,2023-05-18,2024-01-08,97,96.55,4,0.017,,40,1.3333,235,0,1
C01990,S01990,2020-10-05,2021-12-28,98,98.05,2,0.0045,,39,1.3,449,0,1
C01991,S01991,2021-08-08,2022-10-31,89,89.38,1,0.0022,,42,1.4,449,0,1
C01992,S01992,2021-09-14,,73,72.71,0,0.0,REF420,25,0.8333,1658,1,0
C01993,S01993,2021-06-10,,121,121.37,3,0.0021,REF569,39,1.3,1422,1,0
C01994,S01994,2022-01-14,,109,108.76,1,0.0006,REF735,26,0.8667,1591,1,0
C01995,S01995,2021-06-07,,101,100.72,1,0.0011,,26,0.8667,885,0,0
C01996,S01996,2020-12-19,2022-09-01,116,115.92,5,0.0081,,16,0.5333,621,0,1
C01997,S01997,2021-08-04,2023-09-04,96,96.23,4,0.0053,,25,0.8333,761,0,1
C01998,S01998,2023-04-23,,124,124.14,1,0.0006,REF573,16,0.5333,1570,1,0
C01999,S01999,2020-06-25,,93,92.73,6,0.0088,,33,1.1,678,0,0
C02000,S02000,2023-12-10,,97,96.7,1,0.0009,,12,0.4,1160,0,0
